pl_name,sy_snum,pl_orbper,pl_rade,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,ra,dec,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_kmag,sy_umag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_kepmag,target
K2-25 b,1.0,3.48456408,3.44,2458515.64206,0.0,1.155,0.7637,3207.0,0.2932,0.2634,63.27391666666667,15.247702777777777,122.148,-18.3371,44.9565,22.2153,17.76,10.444,19.7432,10.275,10.086,9.936,8.301,14.3817,14.528,1
K2-281 b,1.0,8.687812,7.36,2457393.88141,0.0,1.2388,2.7096,5240.4,0.664,0.9144054,16.227458333333335,7.269216666666667,22.7022,0.976821,458.139,2.15419,16.218,12.523,18.0823,12.459,12.551,12.125,8.761,14.7677,14.763,1
EPIC 210598340.01,1.0,3.73478175,33.286758,2457063.087439,0.0,1.239,5.781,6477.43,2.27759,1.32,56.86875,16.9416,5.46355,-7.48366,798.465,1.22352,13.303,10.876,15.61,10.813,10.825,10.967,9.002,12.4537,12.537,0
EPIC 210605073.01,1.0,0.5670195,13.441102777999998,2457062.22752,0.0,1.246,0.9624,5914.912,3.4302068,1.0868426,65.62329166666666,17.03787777777778,1.03865,-3.56797,1629.15,0.499719,15.219,10.9472,18.2146,10.8548,10.9006,10.87,8.4488,17.8605,17.887,0
K2-121 b,1.0,5.185972,4.246,2457143.560971,0.0,1.263,2.148,4664.8,0.649127,0.74,126.93666666666664,17.579327777777777,-13.8705,-14.7119,169.398,5.87462,14.36,10.616,16.6768,10.549,10.612,10.533,8.299,12.9247,12.935,1
EPIC 210598340.01,1.0,3.7342439,30.71,2457063.09402,0.0,1.2859,5.736,5398.226000000001,2.642,1.158,56.86875,16.9416,5.46355,-7.48366,798.465,1.22352,13.303,10.876,15.61,10.813,10.825,10.967,9.002,12.4537,12.537,0
WASP-28 b,1.0,3.40883,13.597,2455290.40519,0.0,1.3,3.2376,6150.0,1.094,1.021,353.61625000000004,-1.579986111111111,22.318,10.7801,348.494,2.84134,12.716,10.732,14.7175,10.675,10.709,10.603,8.341,12.0286,11.933,1
K2-121 b,1.0,5.185768,7.50399,2460255.017005,0.0,1.3002,2.356,4664.8,0.65,0.6632,126.93666666666664,17.579327777777777,-13.8705,-14.7119,169.398,5.87462,14.36,10.616,16.6768,10.549,10.612,10.533,8.299,12.9247,12.935,1
EPIC 211492541.01,1.0,1.031746,19.035738,2458095.804,0.0,1.3062,5.5512,7598.94,1.85084,1.77,132.80124999999998,13.031944444444443,-0.382075,-6.2627,1050.38,0.921381,13.495,11.517,14.9735,11.358,11.369,11.534,8.109,12.3374,12.789,2
K2-121 b,1.0,5.185758,7.44,2457143.56048,0.0,1.3112,2.1264,4653.12,0.637,0.723418,126.93666666666664,17.579327777777777,-13.8705,-14.7119,169.398,5.87462,14.36,10.616,16.6768,10.549,10.612,10.533,8.299,12.9247,12.935,1
K2-114 b,1.0,11.391,11.736,2457140.324,0.0,1.3265,3.384,4913.0,0.875936,0.81,127.88291666666667,11.922255555555555,-13.1493,-2.45181,475.758,2.07344,15.626,12.304,17.3699,12.23,12.326,11.844,8.728,14.2751,14.286,1
WASP-28 b,1.0,3.40883495,13.66374747,2457642.502126,0.0,1.3396,3.2388,5546.6,1.083,0.993,353.61625000000004,-1.579986111111111,22.318,10.7801,348.494,2.84134,12.716,10.732,14.7175,10.675,10.709,10.603,8.341,12.0286,11.933,1
K2-114 b,1.0,11.390931,10.59248676,2457687.08869,0.0,1.361,3.9696,4899.0,0.832,0.863,127.88291666666667,11.922255555555555,-13.1493,-2.45181,475.758,2.07344,15.626,12.304,17.3699,12.23,12.326,11.844,8.728,14.2751,14.286,1
K2-25 b,1.0,3.48455432425,4.20831932,2459501.775176,0.0,1.37055318,0.9158601,3204.0,0.290216,0.93504,63.27391666666667,15.247702777777777,122.148,-18.3371,44.9565,22.2153,17.76,10.444,19.7432,10.275,10.086,9.936,8.301,14.3817,14.528,1
EPIC 211738534.01,1.0,0.56802,2.008,2458095.64187,0.0,1.3803,3.3336,3385.0,0.451115,0.447745,136.20908333333333,16.44580277777778,-40.3688,-9.132,179.563,5.54131,19.05,12.226,20.3205,12.151,12.022,11.867,8.832,15.9352,15.604,2
EPIC 201775904.01,1.0,6.081262005999999,35.0,2456835.54205,0.0,1.3972,4.8072,4972.0,1.266,0.9056,168.008125,4.932030555555556,10.4072,4.19333,302.743,3.27476,12.175,10.12,14.8762,10.084,10.124,10.084,8.788,11.5585,11.579,0
K2-387 b,1.0,28.7342,8.22,2457401.9793,0.0,1.398,3.288,4877.2,0.664,0.829133,19.44183333333333,11.368491666666667,2.09313,-19.9578,266.318,3.72681,17.718,12.286,19.8276,12.183,12.175,12.189,9.087,15.4948,15.54,1
K2-115 b,1.0,20.272,6.616,2457157.159,0.0,1.4508,3.14088,5742.0,0.85554,1.026,126.5535,12.28185,15.5645,-21.666,413.591,2.38911,14.008,11.724,15.4248,11.658,11.7,11.723,8.567,13.2,13.192,1
EPIC 211663688.01,1.0,1.855516,1.2856,2458095.61467,0.0,1.4554,4.0752,3110.0,0.189,0.291077,133.25654166666666,15.422286111111111,-74.3194,-93.7855,99.1062,10.0638,18.2296,13.251,22.8381,13.044,12.848,12.198,8.315,17.2515,16.419,0
EPIC 201160662.01,1.0,1.5374115,45.0,2456810.49714,0.0,1.4564,2.3808,5822.0,1.599,0.9972,174.99783333333335,-5.0404527777777774,13.2274,-48.5715,666.23,1.47286,12.548,10.797,14.7316,10.711,10.688,10.459,8.865,12.0464,12.122,0
K2-114 b,1.0,11.38576954,7.0760000000000005,2457151.722525,0.0,1.47,4.39,4913.0,0.875936,0.81,127.88291666666667,11.922255555555555,-13.1493,-2.45181,475.758,2.07344,15.626,12.304,17.3699,12.23,12.326,11.844,8.728,14.2751,14.286,1
EPIC 220605820.01,1.0,46.47688,62.0,2457423.88017,0.0,1.5,6.504,5062.4,2.394,1.0467752,15.910625,9.154461111111113,4.13459,-3.62061,1096.56,0.881804,14.941,11.866,16.3551,11.792,11.854,11.551,8.71,13.7872,13.762,0
EPIC 211843564.01,1.0,0.45220130587,7.91722863,2459500.505423,0.0,1.53516498,0.5773712,3739.0,0.633946,0.9883999999999998,123.15216666666666,17.930122222222224,-15.7952,-28.9333,379.43,2.6159,18.779,12.775,20.0796,12.707,12.669,12.317,9.044,16.0491,16.042,0
EPIC 211642882.01,1.0,23.89959501695,12.83075359,2459534.758896,0.0,1.59987683,2.0395157,4736.5,0.76962,1.008,138.95291666666668,15.137683333333332,-24.1707,-9.67658,310.197,3.19501,15.086,11.668,16.776,11.595,11.642,11.786,8.799,13.8107,13.788,0
K2-115 b,1.0,20.2729914,11.80305668,2457522.07014,0.0,1.603,3.8736,5870.0,0.855,0.918,126.5535,12.28185,15.5645,-21.666,413.591,2.38911,14.008,11.724,15.4248,11.658,11.7,11.723,8.567,13.2,13.192,1
WASP-28 b,1.0,3.408833,14.2632,2460229.806391,0.0,1.6032,3.163,6134.0,1.11,0.9084,353.61625000000004,-1.579986111111111,22.318,10.7801,348.494,2.84134,12.716,10.732,14.7175,10.675,10.709,10.603,8.341,12.0286,11.933,1
K2-114 b,1.0,11.390955,10.71,2457140.32404,0.0,1.6232,3.864,5015.2,0.854,0.874,127.88291666666667,11.922255555555555,-13.1493,-2.45181,475.758,2.07344,15.626,12.304,17.3699,12.23,12.326,11.844,8.728,14.2751,14.286,1
EPIC 211613886.01,1.0,0.9587591,39.0,2457140.2013,0.0,1.626,1.776,5526.8,1.171,0.9842,135.69958333333335,14.727930555555556,-12.8204,-10.9627,352.388,2.81017,13.721,10.825,15.6052,10.776,10.798,10.928,8.382,12.7021,12.729,2
EPIC 251294036.01,1.0,6.85484645911,15.65450044,2459554.977553,0.0,1.62762816,1.5226064,4797.5,1.06192,1.0079999999999998,139.32445833333335,15.979819444444445,-4.21398,-1.84743,414.845,2.38194,14.95,11.459,16.6266,11.408,11.461,11.285,8.659,13.6646,13.636,0
K2-114 b,1.0,11.39096852897,11.19847412,2458495.842899,0.0,1.63377658,3.8062467,5027.0,0.875936,0.8375999999999999,127.88291666666667,11.922255555555555,-13.1493,-2.45181,475.758,2.07344,15.626,12.304,17.3699,12.23,12.326,11.844,8.728,14.2751,14.286,1
EPIC 211604981.01,1.0,12.427163,15.208758,2458100.32649,0.0,1.6631,5.3784,6435.2,2.39747,1.3,138.32883333333334,14.606883333333332,-4.55914,3.96073,1133.61,0.842422,13.249,11.531,15.1258,11.499,11.522,11.384,8.746,12.6528,12.727,2
K2-115 b,1.0,20.27362337,6.616,2457157.155216,0.0,1.666,3.671,5742.0,0.85554,1.026,126.5535,12.28185,15.5645,-21.666,413.591,2.38911,14.008,11.724,15.4248,11.658,11.7,11.723,8.567,13.2,13.192,1
EPIC 211493669.01,1.0,0.58337,2.7584,2458095.7235,0.0,1.6936,1.164,5802.79,0.742872,1.04,131.64133333333334,13.0491,-23.1678,-5.62835,336.045,2.94725,14.119,10.989,15.9756,10.863,10.897,10.8,8.535,12.9972,12.976,2
EPIC 211546613.01,1.0,2.007472,2.4112,2458096.89429,0.0,1.6989,0.9048,3790.0,0.473,0.5820996,136.20004166666666,13.795444444444444,37.0379,-66.7465,272.64,3.64191,19.436,12.881,20.939,12.721,12.537,12.085,8.636,16.383,15.982,0
EPIC 220431824.01,1.0,9.073266,23.32,2457394.22405,0.0,1.7165,6.9456,5401.4,1.763,1.0688,12.827291666666666,5.333430555555555,7.86746,-6.26301,676.848,1.4485,14.025,11.311,15.5877,11.263,11.304,11.123,8.471,13.0452,13.005,0
K2-115 b,1.0,20.2730282,10.4386,2460238.657358,0.0,1.7182,3.651,5742.0,0.86,0.8568,126.5535,12.28185,15.5645,-21.666,413.591,2.38911,14.008,11.724,15.4248,11.658,11.7,11.723,8.567,13.2,13.192,1
K2-115 b,1.0,20.27285,11.55,2457157.1572,0.0,1.7257,3.8592,5728.2,0.831,0.9826,126.5535,12.28185,15.5645,-21.666,413.591,2.38911,14.008,11.724,15.4248,11.658,11.7,11.723,8.567,13.2,13.192,1
K2-29 b,2.0,3.2591993,5.745215432,2457064.426799,0.0,1.762,2.18,5387.06,0.817114,0.935,62.67041666666668,24.40165555555556,16.4519,-21.9879,178.475,5.57452,13.484,10.062,15.6146,10.095,10.142,9.991,7.549,12.2008,12.914,1
EPIC 211613886.01,1.0,0.958786,2.348,2458096.10671,0.0,1.7691,1.2528,5512.55,1.0377,0.968,135.69958333333335,14.727930555555556,-12.8204,-10.9627,352.388,2.81017,13.721,10.825,15.6052,10.776,10.798,10.928,8.382,12.7021,12.729,2
EPIC 251347050.01,1.0,0.493967,19.023738,2458095.55539,0.0,1.7723,2.148,7437.0,1.9409,1.7,141.156875,20.829113888888887,-6.66808,3.29714,1011.15,0.957557,12.585,11.542,14.9107,11.479,11.484,11.481,8.746,12.2809,12.29,2
EPIC 211929937.01,1.0,3.477,10.2,2457142.412,0.0,1.7941,2.20488,5225.91,0.84127,0.89,129.178375,19.1738,-9.42789,-1.84157,514.449,1.91536,15.225,12.351,16.577,12.33,12.375,11.562,8.098,14.1754,14.156,0
EPIC 201270176.01,1.0,1.57771549,10.05,2456818.326995,0.0,1.823,3.086,5163.0,1.15585,0.87,170.1325416666667,-2.902633333333333,-14.9316,-10.7001,290.883,3.40971,13.318,10.401,14.8482,10.311,10.336,10.275,8.867,12.2983,12.452,0
EPIC 211770867.01,1.0,27.693,28.803999999999995,2457147.872,0.0,1.8421,6.34296,6286.0,1.7076,1.23,123.02266666666664,16.90295833333333,4.19026,-10.5721,609.973,1.61142,12.741,10.881,14.6538,10.882,10.913,10.931,8.53,12.1434,12.179,0
K2-29 b,2.0,3.2589263,11.209,2457383.80546,0.0,1.884,2.13,5222.0,0.748,0.864,62.67041666666668,24.40165555555556,16.4519,-21.9879,178.475,5.57452,13.484,10.062,15.6146,10.095,10.142,9.991,7.549,12.2008,12.914,1
EPIC 201359834.01,1.0,40.1401,20.8,2456838.65281,0.0,1.896,3.024,5253.6,0.716,0.982,173.17508333333333,-1.5587833333333334,-48.1369,-16.7046,342.596,2.89092,17.703,12.567,19.7982,12.41,12.426,11.806,8.274,15.5853,15.655,0
K2-29 b,2.0,3.258813,11.38,2457064.4317,0.0,1.9011,2.196,5293.298000000001,0.807,1.0000368,62.67041666666668,24.40165555555556,16.4519,-21.9879,178.475,5.57452,13.484,10.062,15.6146,10.095,10.142,9.991,7.549,12.2008,12.914,1
EPIC 211987231.01,1.0,17.04066667,12.372,2457158.842935,0.0,1.938,2.26,6117.37,0.9754000000000002,1.0942,137.38291666666666,20.048336111111112,-18.0,-1.8,293.633,3.3348420000000005,12.454,10.34,15.0137,10.256,10.303,10.33,8.288,11.8939,11.68,0
EPIC 211929937.01,1.0,3.47701708869,11.85710209,2460260.963304,0.0,1.99864254,2.5101218,5225.91,0.84127,0.9636,129.178375,19.1738,-9.42789,-1.84157,514.449,1.91536,15.225,12.351,16.577,12.33,12.375,11.562,8.098,14.1754,14.156,0
EPIC 211929937.01,1.0,3.47701312,10.2,2457142.410652,0.0,2.062,2.646,5225.91,0.84127,0.89,129.178375,19.1738,-9.42789,-1.84157,514.449,1.91536,15.225,12.351,16.577,12.33,12.375,11.562,8.098,14.1754,14.156,0
EPIC 211546613.01,1.0,2.00745282887,7.16393472,2459502.148194,0.0,2.06741145,0.9340475,3449.0,0.490442,0.9884,136.20004166666666,13.795444444444444,37.0379,-66.7465,272.64,3.64191,19.436,12.881,20.939,12.721,12.537,12.085,8.636,16.383,15.982,0
EPIC 211929937.01,1.0,3.476633,12.7,2457142.412293,0.0,2.0868,2.646768,5812.947999999999,0.865,1.0720000000000005,129.178375,19.1738,-9.42789,-1.84157,514.449,1.91536,15.225,12.351,16.577,12.33,12.375,11.562,8.098,14.1754,14.156,0
EPIC 211929937.01,1.0,3.4766506,12.6,2457142.41211,0.0,2.0961,2.5848,5812.947999999999,0.879,1.0720000000000005,129.178375,19.1738,-9.42789,-1.84157,514.449,1.91536,15.225,12.351,16.577,12.33,12.375,11.562,8.098,14.1754,14.156,0
K2-295 b,1.0,4.0248883,9.56,2457395.41392,0.0,2.1878,2.5104,4824.6,0.665,0.8965272000000001,19.610125,6.8167277777777775,54.9828,-34.9646,232.801,4.26686,14.773,10.3412,17.0397,10.269,10.313999999999998,10.2018,8.8102,13.5184,13.539,1
EPIC 211987231.01,1.0,17.035203,53.0,2457141.81355,0.0,2.208,2.508,5441.618,1.51,0.8152000000000001,137.38291666666666,20.048336111111112,-18.0,-1.8,293.633,3.3703000000000003,12.454,10.34,15.0137,10.256,10.303,10.33,8.288,11.8939,11.68,0
K2-29 b,2.0,3.25883164155,12.87148683,2459475.969231,0.0,2.27432338,2.2220346,5387.06,0.817114,1.06,62.67041666666668,24.40165555555556,16.4519,-21.9879,178.475,5.57452,13.484,10.062,15.6146,10.095,10.142,9.991,7.549,12.2008,12.914,1
EPIC 206500801.01,1.0,8.15306759,2.816,2456985.369335,0.0,2.292,4.477,5445.0,1.71199,0.95,334.49241666666666,-4.864705555555555,42.8576,-3.34307,399.398,2.47982,12.436,10.296,15.0323,10.258,10.291,10.238,8.421,12.0073,12.187,0
EPIC 251411166.01,1.0,3.37433,10.3602,2458095.71953,0.0,2.3276,6.12,4708.0,3.77637,0.9262,133.64220833333334,25.418269444444444,-2.94368,-7.27762,1829.54,0.5118,15.534,11.987,16.967,11.898,11.936,11.337,8.882,14.2673,14.179,2
K2-371 b,1.0,3.115,7.6,2457141.418,0.0,2.3415,1.992,4952.0,0.74956,0.82,128.06708333333333,11.630711111111111,-9.5689,-2.14867,442.813,2.22979,15.643,12.391,17.1025,12.358,12.412,11.749,8.769,14.3938,14.424,1
K2-295 b,1.0,4.0248735,11.6786,2460228.933083,0.0,2.3775,2.384,4492.0,0.75,0.6632,19.610125,6.8167277777777775,54.9828,-34.9646,232.801,4.26686,12.8548,9.464000000000002,17.0397,9.4098,9.438399999999998,9.3968,8.5248002,13.5184,13.539,1
EPIC 201565013.01,1.0,8.6382631,8.53,2456811.428,0.0,2.43,1.89,3720.0,0.5,0.7194098,176.99208333333334,1.5102777777777778,-21.7589,1.17243,1338.23,0.699965,19.422,14.084,20.7976,13.938,13.874,12.121,8.922,16.8969,16.907,0
EPIC 220263105.01,1.0,0.7175747,28.1,2457392.40076,0.0,2.514,1.524,5526.2,0.818,1.052567,16.58341666666667,1.8475416666666669,8.02096,-8.77463,362.117,2.73285,15.044,11.363,16.505,11.227,11.267,11.22,8.902,13.675,13.631,0
EPIC 212020442.01,1.0,3.888853,2.5722,2458096.60805,0.0,2.5872,3.108,3693.0,0.696024,0.660661,137.512375,20.59379722222222,-24.0238,-12.881,174.95,5.68746,16.245,10.773,18.0835,10.67,10.61,10.492,8.881,13.9939,13.974,2
K2-371 b,1.0,3.11489307594,12.11200864,2458493.283904,0.0,2.59807011,2.3721346,4973.0,0.74956,0.8220000000000001,128.06708333333333,11.630711111111111,-9.5689,-2.14867,442.813,2.22979,15.643,12.391,17.1025,12.358,12.412,11.749,8.769,14.3938,14.424,1
EPIC 210513446.01,1.0,1.14907861,9.14536,2457062.419156,0.0,2.624,1.856,5324.24,1.00567,0.9550368,58.01866666666667,15.635375,34.7672,14.6118,260.903,3.810804,14.941,11.191,16.3442,11.12,11.096,11.171,8.723,13.6704,13.618,2
Qatar-2 b,1.0,1.33711677,12.498035,2457250.2008155,0.0,2.66587,1.809816,4551.6,0.7033,0.727,207.6555,-6.804072222222222,-88.1844,-15.2903,181.374,5.4849,14.582,10.619,16.5598,10.563,10.642,10.533,8.6,13.0276,13.009,1
EPIC 211422822.01,1.0,0.554633,10.068311368,2458095.6787,0.0,2.677,1.3128,4729.0,0.951566,0.76,130.63529166666666,11.982788888888887,2.08316,2.91612,880.732,1.1061,17.021,13.375,18.5087,13.265,13.291,12.201,8.997,15.6851,15.664,2
K2-371 b,1.0,3.11491262,7.6,2457144.531723,0.0,2.698,2.375,4952.0,0.74956,0.82,128.06708333333333,11.630711111111111,-9.5689,-2.14867,442.813,2.22979,15.643,12.391,17.1025,12.358,12.412,11.749,8.769,14.3938,14.424,1
Qatar-2 b,1.0,1.3371182,12.823,2455624.26679,0.0,2.725,1.8096,4645.0,0.713,0.74,207.6555,-6.804072222222222,-88.1844,-15.2903,181.374,5.4849,14.582,10.619,16.5598,10.563,10.642,10.533,8.6,13.0276,13.009,1
EPIC 201565013.01,1.0,8.63795,15.1,2456811.42828,0.0,2.738,2.0472,4476.0,0.438,1.116,176.99208333333334,1.5102777777777778,-21.7589,1.17243,1338.23,0.699965,19.422,14.084,20.7976,13.938,13.874,12.121,8.922,16.8969,16.907,0
EPIC 220565349.01,1.0,21.77635,37.0,2457407.4734,0.0,2.843,2.1696,5292.8,1.122,1.0688,18.702791666666663,8.251475,7.32438,10.8783,603.921,1.6271,15.306,12.204,16.4426,12.128,12.165,11.851,9.079001,14.1596,14.122,0
K2-371 b,1.0,3.1149085,12.03,2457141.41748,0.0,2.846,2.3376,5328.56,0.718,0.9476,128.06708333333333,11.630711111111111,-9.5689,-2.14867,442.813,2.22979,15.643,12.391,17.1025,12.358,12.412,11.749,8.769,14.3938,14.424,1
EPIC 210576234.01,1.0,15.97700259,4.3260000000000005,2457071.678859,0.0,2.99,4.926,5692.43,1.04527,1.0406,53.772625,16.615183333333334,5.0,-38.4,198.032,4.743486,12.546,9.734,14.9214,9.675,9.716,9.682,8.709,11.5746,11.603,0
EPIC 202126887.01,1.0,12.866539,22.3,2456777.241,0.0,3.01,3.02,6066.0,1.18,1.0672,99.38054166666667,26.78645,6.16688,-14.3676,760.324,1.2871,13.558,11.629,14.773,11.413,11.493,10.921,8.098,12.9556,13.0,2
Qatar-2 b,1.0,1.337,7.978207,2457218.11,0.0,3.1165,1.50696,4459.0,0.763091,0.699,207.6555,-6.804072222222222,-88.1844,-15.2903,181.374,5.4849,14.582,10.619,16.5598,10.563,10.642,10.533,8.6,13.0276,13.009,1
EPIC 202126887.01,1.0,12.866412,61.0,2456777.24074,0.0,3.1311,3.12,5950.224,1.642,1.0792,99.38054166666667,26.78645,6.16688,-14.3676,760.324,1.2871,13.558,11.629,14.773,11.413,11.493,10.921,8.098,12.9556,13.0,2
EPIC 211764373.01,1.0,3.57678,2.49474,2458095.91248,0.0,3.1467,2.6664,5474.0,0.934009,0.96,133.134125,16.81026388888889,-2.96275,-24.9009,470.558,2.09638,11.995,11.86,15.7948,10.018,10.104,10.406,8.269,13.4924,11.409,2
EPIC 211812160.01,1.0,1.085097,9.9772,2458095.91626,0.0,3.1653,2.1552,6503.37,2.97681,1.33,133.06466666666668,17.488980555555557,1.4572,-10.0187,2072.98,0.395202,13.97,12.121,15.0988,12.068,12.085,12.129,8.546,13.4156,13.485,2
EPIC 201635132.02,1.0,10.937029578,24.9,2456826.98524,0.0,3.177,5.16,4596.0,0.6009,0.6730052,170.13275000000002,2.5869194444444448,-50.3466,-18.3711,229.954,4.32046,17.258,12.111,19.3005,11.958,11.906,11.537,9.0,15.0949,15.143,0
EPIC 212041206.01,1.0,23.917716,2.5091399999999995,2458116.38421,0.0,3.2061,1.7208,5050.0,0.828,0.8347999999999999,128.71995833333332,20.94695833333333,-5.75389,4.75258,459.87,2.14634,16.28,12.265,18.1957,12.177,12.214,11.932,8.654,14.7464,14.671,0
Qatar-2 b,1.0,1.33711405,7.978207,2457226.132853,0.0,3.217,1.844,4459.0,0.763091,0.699,207.6555,-6.804072222222222,-88.1844,-15.2903,181.374,5.4849,14.582,10.619,16.5598,10.563,10.642,10.533,8.6,13.0276,13.009,1
K2-419 A b,2.0,20.359,7.066000000000001,2457151.414,0.0,3.3123,2.93808,3728.0,0.539092,0.535338,135.0195,13.273705555555557,-71.7357,-27.0577,268.685,3.69372,17.821,12.555,19.7625,12.418,12.329,12.027,8.57,15.7336,15.725,1
EPIC 210744674.01,1.0,25.2077883,34.044,2457065.929742,0.0,3.33,3.162,6168.93,1.83554,1.18,65.859,19.027477777777776,-3.65463,-5.16601,537.214,1.83299,14.348,10.548,15.8304,10.435,10.441,10.528,8.597,12.9184,12.894,2
Qatar-2 b,1.0,1.33711569,11.85,2457218.11004,0.0,3.3335,1.83168,4551.6,0.6629,0.7164,207.6555,-6.804072222222222,-88.1844,-15.2903,181.374,5.4849,14.582,10.619,16.5598,10.563,10.642,10.533,8.6,13.0276,13.009,1
EPIC 211630537.01,1.0,0.69719,10.763398,2458095.80305,0.0,3.4039,1.8552,5535.52,1.45971,0.97,133.83804166666667,14.964544444444444,-4.09224,-3.01012,974.491,0.996351,15.229,12.379,16.2823,12.343,12.375,11.797,8.719,14.1809,14.185,2
EPIC 201779067.01,1.0,27.27048734,24.034,2456820.230977,0.0,3.413,6.748,5990.87,2.564,1.1,168.54279166666663,4.9881166666666665,22.3055,0.782957,499.583,1.97368,11.652,9.802,14.0297,9.74,9.769,9.739,8.807,11.1348,11.119,2
EPIC 211934173.01,1.0,0.520451,2.985,2458095.60163,0.0,3.4196,0.6216,4420.6,0.6860033999999999,0.7003999999999999,129.691125,19.237797222222223,8.67686,-46.1748,284.828,3.51345,17.621,15.598,18.8002,16.188,15.938,11.556,7.842,18.1899,18.229,2
EPIC 211964555.01,1.0,7.220943,4.433738,2458099.50089,0.0,3.4667,5.2896,3092.0,0.292863,0.268495,129.66354166666667,19.69439722222222,-35.25,-22.1,761.5706,2.1341240000000004,17.22,13.868,23.349,13.638,13.455,11.498,7.992,18.1083,18.314,2
EPIC 210744674.01,1.0,25.219709,87.0,2457065.92019,0.0,3.5138,3.3,5817.386,2.29,1.1462,65.859,19.027477777777776,-3.65463,-5.16601,537.214,1.83299,14.348,10.548,15.8304,10.435,10.441,10.528,8.597,12.9184,12.894,2
EPIC 211914889.01,1.0,1.81042,1.2856,2458096.48113,0.0,3.5275,3.7056,3050.0,0.313,0.291077,129.87779166666667,18.9481,-36.4747,-12.2532,192.997,5.16184,20.33,13.841,22.1686,13.665,13.498,11.621,8.15,17.8589,18.032,0
EPIC 212110007.01,1.0,16.7004351,28.803999999999995,2457144.700057,0.0,3.552,3.24,5018.76,1.09979,0.83,133.31087499999998,22.218875,-19.8444,-26.3245,619.729,1.58569,15.423,12.176,16.9426,12.08,12.143,12.092,8.667,14.2154,14.245,2
EPIC 201779067.01,1.0,27.242912,18.8,2456820.26,0.0,3.7,6.56,5547.0,0.9,0.988068,168.54279166666663,4.9881166666666665,22.3055,0.782957,499.583,1.97368,11.652,9.802,14.0297,9.74,9.769,9.739,8.807,11.1348,11.119,2
EPIC 201779067.01,1.0,27.242808,93.0,2456820.25998,0.0,3.7137,6.5664,6240.574,2.54,0.782,168.54279166666663,4.9881166666666665,22.3055,0.782957,499.583,1.97368,11.652,9.802,14.0297,9.74,9.769,9.739,8.807,11.1348,11.119,2
EPIC 210401157.01,1.0,1.3155918,38.3,2457062.02084,0.0,3.733,2.196,5090.647999999999,1.69,0.9646,59.36629166666667,13.493680555555557,-6.92559,-8.26659,262.672,3.79482,10.979,9.109,30.0,9.042,9.055,9.03,8.409,10.4364,10.418,2
K2-419 A b,2.0,20.35507390682,10.50799334,2459553.71434,0.0,3.74997344,3.5018936,3728.0,0.539092,0.9883999999999998,135.0195,13.273705555555557,-71.7357,-27.0577,268.685,3.69372,17.821,12.555,19.7625,12.418,12.329,12.027,8.57,15.7336,15.725,1
EPIC 202071289.01,1.0,3.046136,76.0,2456774.35565,0.0,3.778,2.52,5155.088,1.698,0.8552,95.18308333333331,24.90426111111111,2.29448,-14.3662,264.567,3.75842,11.666,9.259,14.5074,9.237001,9.251,9.162,8.829001,10.8766,11.0,0
EPIC 202066811.01,1.0,1.696374,35.3,2456773.58891,0.0,3.779,3.7296,4972.6,1.793,0.70836,103.36133333333332,16.833108333333332,0.466,-1.09305,2257.74,0.41234,14.862,13.635,15.8541,13.528,13.543,12.359,8.803001,14.4233,14.5,0
EPIC 251345848.01,1.0,2.883162,6.726569908,2458096.26254,0.0,3.7899,3.132,6100.45,1.21341,1.15,140.40541666666667,20.72700833333333,-16.7752,-9.85981,485.65,2.03083,13.363,11.235,15.1538,11.196,11.218,11.263,8.846,12.4955,12.505,2
EPIC 202071289.01,1.0,3.0459383,19.0,2456774.358,0.0,3.82,2.21,5529.0,0.89,0.8844,95.18308333333331,24.90426111111111,2.29448,-14.3662,264.567,3.75842,11.666,9.259,14.5074,9.237001,9.251,9.162,8.829001,10.8766,11.0,0
EPIC 220448185.01,1.0,0.36432247904,6.95273914,2459447.841312,0.0,3.82167895,0.2120684,3473.0,0.347331,0.9884,23.30420833333333,5.645208333333333,-45.0781,-32.6675,233.735,4.25367,19.935,13.543,21.4535,13.298,13.139,11.853,8.548,16.8465,15.976,0
EPIC 211342524.01,1.0,14.448987,86.0,2457149.36754,0.0,3.8361,3.7632,5905.128,1.739,1.086,128.09875,10.6772,14.8834,-8.38876,598.189,1.64339,13.048,10.977,15.1416,10.931,10.966,10.79,8.425,12.2951,12.406,0
